text;label;cleaned_text
RT Prabowo mengatakan: jangan karena keinginan berkuasa lalu memprovokasi dan membohongi masyarakatÃƒÂ¢Ã‚â‚¬Ã‚Â¦ditujukan ke Anies. LahÃƒÂ¢Ã‚â‚¬Ã‚Â¦ siapa yang nafsu berkuasa? Sudah tiga kali maju (capres dan cawapres) tapi kalah terus. Lalu yg provokatif siapa? Kata-kata ÃƒÂ¢Ã‚â‚¬Ã‚Å“ndasmuÃƒÂ¢Ã‚â‚¬Ã‚Â ÃƒÂ¢Ã‚â‚¬Ã‚Å“goblokÃƒÂ¢Ã‚â‚¬Ã‚Â itu apa? [RE ShamsiAli2];Politik; prabowo mengatakan  jangan karena keinginan berkuasa lalu memprovokasi dan membohongi masyarakatditujukan ke anies  lah siapa yang nafsu berkuasa  sudah tiga kali maju  capres dan cawapres  tapi kalah terus  lalu yg provokatif siapa  kata kata ndasmu goblok itu apa   re shamsiali2 
Anies Baswedan terkadang terlihat sebagai pihak yang tidak menghargai kebebasan berpendapat dalam demokrasi. #UntukKepentinganPribadi OmonOmon Beretorika https://t.co/5jdBXlbAM3;Politik;anies baswedan terkadang terlihat sebagai pihak yang tidak menghargai kebebasan berpendapat dalam demokrasi   untukkepentinganpribadi omonomon beretorika 
"RT Pengawalannya harus dibuat berlapis. Pilpres kali ini adalah pilpres terlicik krn ada yg sangat menginginkan berkuasa yg akan dilakukan dgn segala cara. Jadi Waspada  Perketat Pengawalan pak Anies secara berlapis, Kalau perlu gunakan Protokoler Pengamanan seorang Kepala Negara. [RE abu_waras];Politik";; pengawalannya harus dibuat berlapis  pilpres kali ini adalah pilpres terlicik krn ada yg sangat menginginkan berkuasa yg akan dilakukan dgn segala cara  jadi waspada perketat pengawalan pak anies secara berlapis  kalau perlu gunakan protokoler pengamanan seorang kepala negara   re abu waras politik
RT Viral! Prihatin Dengan Kelangkaan Pupuk di Indonesia, Pengusaha Pendukung Anies Sumbangkan 500 Ton Pupuk ke Wilayah Jawa Timur. [RE abu_waras];Sumber Daya Alam; viral  prihatin dengan kelangkaan pupuk di indonesia  pengusaha pendukung anies sumbangkan 500 ton pupuk ke wilayah jawa timur   re abu waras 
RT Momen Capresku jenguk relawan Ganjar-Mahfud yang jadi korban penganiayaan oknum TNI. Korban Slamet Andono bercerita kepada @oxWnnZ1HnTAXFTRIywKHESGYqkiYz6vqnB6M7v1J9aM= dirinya diseret dari jalan raya dan dibawa masuk ke markas batalyon 408 kemudian di situ dipukuli 5 oknum TNI. MIRIS! #GanjarMahfud2024 https://t.co/wK9XuBdLBr [RE denni_sauya];Pertahanan dan Keamanan; momen capresku jenguk relawan ganjar mahfud yang jadi korban penganiayaan oknum tni  korban slamet andono bercerita kepada  dirinya diseret dari jalan raya dan dibawa masuk ke markas batalyon 408 kemudian di situ dipukuli 5 oknum tni  miris   ganjarmahfud2024   re denni sauya 
Sinar terang Ganjar Pranowo Mahfud MD adalah landasan utama untuk membangun Indonesia yang lebih baik.ORq23-Bi #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #TabrakProf https://t.co/ODWg1uh1Yi;Politik;sinar terang ganjar pranowo mahfud md adalah landasan utama untuk membangun indonesia yang lebih baik orq23 bi  jnk  ganjarmahfudrebound  ganjarpranowopilihanumat  tabrakprof 
ÃƒÂ°Ã‚Å¸Ã‚Â«Ã‚Â² Ganjar Pranowo membuktikan bahwa kepemimpinan yang tangguh dimulai dari keluarga yang solid Ganjar Mahfud Hebat #Coblos3 #3GM #GanjarMahfud2024 #GanjarMahfudM3nangDebat;Politik; ganjar pranowo membuktikan bahwa kepemimpinan yang tangguh dimulai dari keluarga yang solid ganjar mahfud hebat  coblos3  3gm  ganjarmahfud2024  ganjarmahfudm3nangdebat
@TQpMj1ALspCfcED1axVmg1WpoVr9QnQEO1CJlvwssuA= Saya kecewa berat dengan pak Prabowo setelah debat ketiga kemarin, jadi terlihat pak Ganjar malah mumpuni..;Politik; saya kecewa berat dengan pak prabowo setelah debat ketiga kemarin  jadi terlihat pak ganjar malah mumpuni 
@/hY1eBrcstTBiw6A9LpXvuDnbmj7qAGD8xAQzjKTQO8= Suara dukungan dari Sumut menjadi kekuatan utama dalam perjalanan politik Anies Baswedan.;Politik; suara dukungan dari sumut menjadi kekuatan utama dalam perjalanan politik anies baswedan 
Capres Ganjar Pranowo berjanji akan menjaga Konstitusi atau aturan dasar negara kita dari yang ingin melanggarnya.#JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/DC7ozt4lcA;Ideologi;capres ganjar pranowo berjanji akan menjaga konstitusi atau aturan dasar negara kita dari yang ingin melanggarnya jnk  ganjarmahfudrebound  ganjarpranowopilihanumat 
Kasihan Pak Anies. Entah kenapa Cak Imin selalu membuat blunder. Dengan situasi dunia sekarang ini, justru penguatan Alutsista sangat diperlukan, memangnya mau pakai slepet sarung?;Pertahanan dan Keamanan;kasihan pak anies  entah kenapa cak imin selalu membuat blunder  dengan situasi dunia sekarang ini  justru penguatan alutsista sangat diperlukan  memangnya mau pakai slepet sarung 
DedynurPalakka mohmahfudmd JANGAN SEMANGAT TERUSÃƒâ€š Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 sikat KKN https://t.co/c929eroJz5;Sosial Budaya;dedynurpalakka mohmahfudmd jangan semangat terus ganjar mahfud hebat  l3bihbaik  mahfudlebihbaik3  ganjarmahfud2024 sikat kkn 
RT Izin Acara Desak Anies di Yogya DIcabut Mendadak, Panitia Sebut Pengelola Gedung Beralasan karena Ada Anies https://t.co/RPN6alpp03 #TempoNasional [RE tempodotco];Politik; izin acara desak anies di yogya dicabut mendadak  panitia sebut pengelola gedung beralasan karena ada anies   temponasional  re tempodotco 
RT 1 Keluarga Miskin, 1 Sarjana. Itulah gagasan yang siap diperjuangkan Ganjar-Mahfud apabila menjadi pemimpin Indonesia. Hal tersebut dilaksanakan untuk menekan angka kemiskinan di Indonesia dengan solusi peningkatan SDM yang unggul. Berikut penjelasan terkait program yang digagas Ganjar-Mahfud. #SahabatGanjar #GanjarPresiden #GanjarMahfud2024 #SatSet #PastiLebihBaik #SatSetLebihBaik [RE Jo_andre0809];Politik; 1 keluarga miskin  1 sarjana  itulah gagasan yang siap diperjuangkan ganjar mahfud apabila menjadi pemimpin indonesia  hal tersebut dilaksanakan untuk menekan angka kemiskinan di indonesia dengan solusi peningkatan sdm yang unggul  berikut penjelasan terkait program yang digagas ganjar mahfud   sahabatganjar  ganjarpresiden  ganjarmahfud2024  satset  pastilebihbaik  satsetlebihbaik  re jo andre0809 
RT Pak Anies Begitu sayang dengan saudara kita yang penyandang Disabilitas https://t.co/wW0Y8aOI6m [RE Yurissa_Samosir];Sosial Budaya; pak anies begitu sayang dengan saudara kita yang penyandang disabilitas   re yurissa samosir 
"@zES9tOkgxYQyRki+vo/zHcJAQXr3Wbwo6aANMVoJfEs= @fP4dL1Ea8EGM3VI06KKRZhBjIQjRBu50FYMwdtQOZ5k= @fr2P+TaniDu+EusXVefx/zHQ4atWQoYW0wPl5PHV3C8= Capres Anies mengimplementasikan program ""Jakarta Emas"" sebagai wujud perhatiannya pada kesejahteraan lansia di tenga;Sosial Budaya";;   capres anies mengimplementasikan program  jakarta emas  sebagai wujud perhatiannya pada kesejahteraan lansia di tenga sosial budaya
Capres Cawapres Ganjar Pranowo dan Mahfud MD mengajak kita semua untuk bersatu menjaga keutuhan Konstitusi atau aturan dasar negara.#JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/PVoHAmetAv;Ideologi;capres cawapres ganjar pranowo dan mahfud md mengajak kita semua untuk bersatu menjaga keutuhan konstitusi atau aturan dasar negara jnk  ganjarmahfudrebound  ganjarpranowopilihanumat 
RT Survei Terbaru Elektabilitas Prabowo-Gibran Melesat Jauh di Jabar hingga 64,8 Persen Tinggalkan Lawan-lawannya https://t.co/cm1couZwZy [RE Ndons_Back];Politik; survei terbaru elektabilitas prabowo gibran melesat jauh di jabar hingga 64 8 persen tinggalkan lawan lawannya   re ndons back 
RT Tampang Rifan Ariansyah Ancam Penembakan Anies Baswedan, Mendadak Akun Sosmed Hilang hingga Alamat Rumah Diburu Warganet Twitter https://t.co/7vnnR9etbh [RE OposisiCerdas];Pertahanan dan Keamanan; tampang rifan ariansyah ancam penembakan anies baswedan  mendadak akun sosmed hilang hingga alamat rumah diburu warganet twitter   re oposisicerdas 
Capres Cawapres Ganjar Pranowo dan Mahfud MD berpesan agar kita semua terus menjaga Konstitusi atau aturan dasar negara sebagai landasan bangsa.#GanjarPranowoPilihanUmat https://t.co/iC6WSHGDRG;Ideologi;capres cawapres ganjar pranowo dan mahfud md berpesan agar kita semua terus menjaga konstitusi atau aturan dasar negara sebagai landasan bangsa ganjarpranowopilihanumat 
RT @9tw8WCFB/CW+AyVONmA8ybvsi5MCBE6G0NhiknZyXds= Gue juga nonton semalam,yg di bicaran pak anies masalah negara bukan pribadi Klo masal pribadi,emg siapa sich yg ngotot ingin berkuasa? Secara pribadi,klo sy Ko 2 kali ,lebih baik saya menyerah ,contoh main catur apa lgi calon Presiden,butuh akal yg sehat [RE insandhaif1704];Politik;  gue juga nonton semalam yg di bicaran pak anies masalah negara bukan pribadi klo masal pribadi emg siapa sich yg ngotot ingin berkuasa  secara pribadi klo sy ko 2 kali  lebih baik saya menyerah  contoh main catur apa lgi calon presiden butuh akal yg sehat  re insandhaif1704 
Masyarakat Jawa Barat mendukung Ganjar-Mahfud sebagai pemimpin yang akan memastikan bahwa praktik illegal fishing dapat dihentikan, bahkan dengan t3nggelamkan kapal-kapal pelaku @0S0mqNbkl0TQC595E+HBzajKeDoZ+/CssUF5EiHwWXE= #GanjarMahfud2024 #GanjarPresidenRakyat #KratonBersamaRakyat https://t.co/tFMpbsvXjO;Pertahanan dan Keamanan;masyarakat jawa barat mendukung ganjar mahfud sebagai pemimpin yang akan memastikan bahwa praktik illegal fishing dapat dihentikan  bahkan dengan t3nggelamkan kapal kapal pelaku   ganjarmahfud2024  ganjarpresidenrakyat  kratonbersamarakyat 
RT Go to hell with neutrality!! Makan bareng di tengah masa kampanye ini membuktikan bahwa Prabowo lemah, berkebalibalikan dengan hasil survei yang mereka gaungkan. Keadaan begitu genting sampai Jokowi pun tak lagi malu merusak omongannya tentang netralitas. #AsalBukanPrabowo https://t.co/oH1b2yt5K3 [RE YRadianto];Politik; go to hell with neutrality  makan bareng di tengah masa kampanye ini membuktikan bahwa prabowo lemah  berkebalibalikan dengan hasil survei yang mereka gaungkan  keadaan begitu genting sampai jokowi pun tak lagi malu merusak omongannya tentang netralitas   asalbukanprabowo   re yradianto 
RT Timnya aware kalo di tiktok masih masif fitnah dan hoax. alhamdulillahnya, Pak Anies welcome dgn saran timnya untuk semakin menjangkau tiktok sampe bikin event ini. As expected, he always listens to his team. semoga niat baiknya berbuah manis, iÃƒÂ¢Ã‚â‚¬Ã‚â„¢ll join the live if itÃƒÂ¢Ã‚â‚¬Ã‚â„¢s possible. [RE chitattooes];Sosial Budaya; timnya aware kalo di tiktok masih masif fitnah dan hoax  alhamdulillahnya  pak anies welcome dgn saran timnya untuk semakin menjangkau tiktok sampe bikin event ini  as expected  he always listens to his team  semoga niat baiknya berbuah manis  ill join the live if its possible   re chitattooes 
RT Prabowo juga ga punya sejarah melawan kok, bahkan untuk dirinya sendiri aja dia ga sanggup melawan. Tahun 98 dia kabur, tahun 2019 dia gabung pemerintah. Dua peristiwa ini jadi bukti. [RE Lukman_Mth];Politik; prabowo juga ga punya sejarah melawan kok  bahkan untuk dirinya sendiri aja dia ga sanggup melawan  tahun 98 dia kabur  tahun 2019 dia gabung pemerintah  dua peristiwa ini jadi bukti   re lukman mth 
Investor-friendly! Pasangan Capres Cawapres Ganjar Pranowo dan Prof Mahfud MD MD berkolaborasi rapat untuk bikin regulasi hukum yang mendukung perkembangan investasi di Indonesia.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;Ekonomi;investor friendly  pasangan capres cawapres ganjar pranowo dan prof mahfud md md berkolaborasi rapat untuk bikin regulasi hukum yang mendukung perkembangan investasi di indonesia ganjarmahfudrebound  ganjarpranowopilihanumat  jnk
RT Kapitalisme neoliberal tak cocok untuk Indonesia, kata Prabowo - ANTARA Kalimantan Tengah https://t.co/PbvdVo2aly #MenangSeputaran [RE AzhareAkiba];Ideologi; kapitalisme neoliberal tak cocok untuk indonesia  kata prabowo   antara kalimantan tengah   menangseputaran  re azhareakiba 
RT Anies Janji Pulihkan Karier ASN yang Dipecat karena Memilih Netral https://t.co/poY4uN5Dcr #TempoNasional [RE tempodotco];Politik; anies janji pulihkan karier asn yang dipecat karena memilih netral   temponasional  re tempodotco 
RT Kekurangan Prabowo dlm debat: ia tidak dididik di dunia akademis dan tak pernah mimpin organisasi mahasiswa. Di kalangan ilmu, debat itu mesti. Dlm organisasi mahasiswa, debat itu praktis menu sehari-hari. Ganjar dan Anies mengalami proses jadi dewasa di kampus dan dlm organisasi mahasiswa. Mereka biasa dibantah, Mereka biasa menggugat, mempertanyakan ÃƒÂ¢Ã‚â‚¬Ã‚â€ dan mempertahankan pendapat dgn fakta. Di kalangan militer, hal itu tak lazim. Di sini perintah dan kepatuhan adalah utama. Maka Prabowo tampak kewalahan dlm debat. [RE gm_gm];Politik; kekurangan prabowo dlm debat  ia tidak dididik di dunia akademis dan tak pernah mimpin organisasi mahasiswa  di kalangan ilmu  debat itu mesti  dlm organisasi mahasiswa  debat itu praktis menu sehari hari  ganjar dan anies mengalami proses jadi dewasa di kampus dan dlm organisasi mahasiswa  mereka biasa dibantah  mereka biasa menggugat  mempertanyakan  dan mempertahankan pendapat dgn fakta  di kalangan militer  hal itu tak lazim  di sini perintah dan kepatuhan adalah utama  maka prabowo tampak kewalahan dlm debat   re gm gm 
Gerakan Pemuda Ka'bah Dukung TNI di Boyolali Sikat Relawan Ganjar Pakai Knalpot Brong. Preman2 berkaos capres no. 3 ini minum miras sebelum naik motpr brong yg memekakkan telinga. https://t.co/PeHsamDwcE;Politik;gerakan pemuda ka bah dukung tni di boyolali sikat relawan ganjar pakai knalpot brong  preman2 berkaos capres no  3 ini minum miras sebelum naik motpr brong yg memekakkan telinga  
RT Dulu Lumbung Prabowo, NasDem Yakin Sumbar Berubah Jadi Basis Anies https://t.co/ayW6UM08bp [RE geloraco];Sosial Budaya; dulu lumbung prabowo  nasdem yakin sumbar berubah jadi basis anies   re geloraco 
"RT @xJvKKHCdzdvK4uu5ZoD1rH6UDc+CuyWYG1wQ2SsaNwg= kalangan pendidikan menengah kebawah itu 02 dan hampir kebanyakan. dikampung bini gue, asli 02 militan banget coi. dan ditanya alesannya, ""anis gatau diri, anis ga tau terima kasih ama prabowo, anies ga bisa kerja di jakarta"" org desa dsna gampang kena hoax, apalagi main tiktok [RE aaakmam];Demografi";;  kalangan pendidikan menengah kebawah itu 02 dan hampir kebanyakan  dikampung bini gue  asli 02 militan banget coi  dan ditanya alesannya   anis gatau diri  anis ga tau terima kasih ama prabowo  anies ga bisa kerja di jakarta  org desa dsna gampang kena hoax  apalagi main tiktok  re aaakmam demografi
Jangan gentar ada Ganjar, jangan takut ada Mahfud. Mereka adalah tim yang tak tergantikan untuk membawa Indonesia meraih kejayaan di Pilpres 2024.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK https://t.co/cVjWjTjfCZ;Politik;jangan gentar ada ganjar  jangan takut ada mahfud  mereka adalah tim yang tak tergantikan untuk membawa indonesia meraih kejayaan di pilpres 2024 ganjarmahfudrebound  ganjarpranowopilihanumat  jnk 
Calon Presiden RI No Urut 3 Ganjar Pranowo memastikan bahwa Konstitusi atau aturan dasar negara kita dihormati dan ditegakkan.#JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/9g2Vs9EBkZ;Ideologi;calon presiden ri no urut 3 ganjar pranowo memastikan bahwa konstitusi atau aturan dasar negara kita dihormati dan ditegakkan jnk  ganjarmahfudrebound  ganjarpranowopilihanumat 
RT Beredar Video Warga Tionghoa Amin dulu. Lambe Waras: Amin Semakin Diterima Maayarakat Tionghoa. Lambe Waras: Bukti Bahwa Anies Akan Jadi Presiden Bagi Segenap Bangsa. [RE abu_waras];Politik; beredar video warga tionghoa amin dulu  lambe waras  amin semakin diterima maayarakat tionghoa  lambe waras  bukti bahwa anies akan jadi presiden bagi segenap bangsa   re abu waras 
RT Indonesia membutuhkan kepemimpinan yang kuat dan visioner, mari bersama-sama memilih Capres Ganjar Pranowo Mahfud MD untuk mewujudkannya di Pilpres mendatang. JN18A #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/eQDh5ORg1W [RE Aprilia_Nuraeni];Politik; indonesia membutuhkan kepemimpinan yang kuat dan visioner  mari bersama sama memilih capres ganjar pranowo mahfud md untuk mewujudkannya di pilpres mendatang  jn18a  jnk  ganjarmahfudrebound  ganjarpranowopilihanumat   re aprilia nuraeni 
Calon Presiden RI No Urut 3 Ganjar Pranowo mengajak masyarakat untuk bersama-sama mengawal Konstitusi atau aturan dasar negara.#GanjarPranowoPilihanUmat https://t.co/V8BxcvDnld;Ideologi;calon presiden ri no urut 3 ganjar pranowo mengajak masyarakat untuk bersama sama mengawal konstitusi atau aturan dasar negara ganjarpranowopilihanumat 
Debat capres telah menciptakan ketegangan dalam kehidupan demokrasi kita, terutama setelah langkah Anies Baswedan menjadi perdebatan yang hangat. #UntukKepentinganPribadi OmonOmon Beretorika https://t.co/vhWKhitVn9;Politik;debat capres telah menciptakan ketegangan dalam kehidupan demokrasi kita  terutama setelah langkah anies baswedan menjadi perdebatan yang hangat   untukkepentinganpribadi omonomon beretorika 
RT Alhamdulilah, Malam ini dalam #DebatCawapres Pemenangnya adalah Cak Imin. Timingnya Bagus, Substansi visi misi tersampaikan, Counter Attacknya keren, Defensenya juga bagus. Dan Abah Anies pun Memeluk Erat sebagai bentuk Appreciate yg luar biasa. #IMINRocksDebate https://t.co/NiqkDmOgTh [RE BangPino__];Politik; alhamdulilah  malam ini dalam  debatcawapres pemenangnya adalah cak imin  timingnya bagus  substansi visi misi tersampaikan  counter attacknya keren  defensenya juga bagus  dan abah anies pun memeluk erat sebagai bentuk appreciate yg luar biasa   iminrocksdebate   re bangpino 
Ahok jadi pendukung Anies? Astaghfirullah, yang dulu menistakan ajaran agama kok malah dipeluk erat. Inikah politik? @GfKEgtNH+zfulHguVhfPPcQWO9bjaUvfvHCYHiU5PEI= https://t.co/LyyPz1FLvR;Politik;ahok jadi pendukung anies  astaghfirullah  yang dulu menistakan ajaran agama kok malah dipeluk erat  inikah politik   
RT Met Sore medsos sapiens +62 yg pintarÃƒâ€šÃ‚Â² baik hati dan tidak sombong dan tidak sumbing. #DebatCapres td malam sungguh menghibur. Bisa dikatakan pemenangnya capres 01 dan 03 dalam hal ganas ngegas dan posturing nan provokatif ÃƒÂ°Ã‚Å¸Ã‚Ëœ ÃƒÂ¢Ã‚Å“Ã‚Å’ÃƒÂ°Ã‚Å¸Ã‚ÂÃ‚Â¿. Namun wajar spt itu krn memang biasanya lebih mudah berbicara, lebih mudah berkata kata, mengkritik sampai ngegas krn memang kita tidak terlibat langsung dlm pekerjaan yg dikerjakan Capres No 2 ÃƒÂ°Ã‚Å¸Ã‚Ëœ El Gemoy Prabowo sbg Menhan tentu sangat paham debat capres td malam krn tema debat merupakan domainnya. Kalem dan defensif dlm merespon 01 dan 03 itu sangat tepat krn jika dijelaskan sedikit nanti minta dijelaskan banyak alhasil data yg rinci bakal terungkap dan ini sama saja membocorkan rahasia negara. Untuk diketahui secara wajib, dinegara manapun dan di belahan dunia mana pun dataÃƒâ€šÃ‚Â² kementerian pertahanan lah yg sangat sulit didapat. Aku yakin Andi Widjajanto sbg Gubernur Lemhanas dan Prof Mahfud MD sbg Menkopolhukam sbg kubu capres 03 setuju dgn pendapat bahwa perlu kehati hatian utk membahas data pertahanan negara jika dalam forum publik. Sikap kenegarawanan Prabowo yg kalem dan tenang menjadi pemenang debat capres td malam, salut. #PersatuanNasional Prabowo Bukan Kaleng Kaleng [RE theo12_ini];Politik; met sore medsos sapiens  62 yg pintar baik hati dan tidak sombong dan tidak sumbing   debatcapres td malam sungguh menghibur  bisa dikatakan pemenangnya capres 01 dan 03 dalam hal ganas ngegas dan posturing nan provokatif    namun wajar spt itu krn memang biasanya lebih mudah berbicara  lebih mudah berkata kata  mengkritik sampai ngegas krn memang kita tidak terlibat langsung dlm pekerjaan yg dikerjakan capres no 2  el gemoy prabowo sbg menhan tentu sangat paham debat capres td malam krn tema debat merupakan domainnya  kalem dan defensif dlm merespon 01 dan 03 itu sangat tepat krn jika dijelaskan sedikit nanti minta dijelaskan banyak alhasil data yg rinci bakal terungkap dan ini sama saja membocorkan rahasia negara  untuk diketahui secara wajib  dinegara manapun dan di belahan dunia mana pun data kementerian pertahanan lah yg sangat sulit didapat  aku yakin andi widjajanto sbg gubernur lemhanas dan prof mahfud md sbg menkopolhukam sbg kubu capres 03 setuju dgn pendapat bahwa perlu kehati hatian utk membahas data pertahanan negara jika dalam forum publik  sikap kenegarawanan prabowo yg kalem dan tenang menjadi pemenang debat capres td malam  salut   persatuannasional prabowo bukan kaleng kaleng  re theo12 ini 
